Latitude,Longitude,State,Region,Area with GCF > 30%,Area with GCF > 35%,Area with GCF > 40%,Area (km^2)
31.237900,-83.383100,Georgia,Southeast US,266.09,0,0,316.250169378
31.291400,-83.559600,Georgia,Southeast US,315.35,0,0,316.672363591
31.087300,-83.445700,Georgia,Southeast US,203.73,0,0,315.303667071
31.193400,-83.798100,Georgia,Southeast US,92.94,0,0,316.027517081
31.224900,-82.791600,Georgia,Southeast US,313.1,0,0,316.187347771
31.074800,-82.856100,Georgia,Southeast US,280.08,0,0,315.281638166
31.129600,-83.031400,Georgia,Southeast US,315.37,0,0,315.469368226
31.184000,-83.207000,Georgia,Southeast US,209.34,0,0,315.802422410
31.113500,-82.441300,Georgia,Southeast US,254.1,0,0,315.472410239
31.169400,-82.616300,Georgia,Southeast US,315.68,0,0,315.843632960
31.092200,-81.851700,Georgia,Southeast US,315.25,315.25,0,315.392558460
31.422200,-81.298100,Georgia,Southeast US,133.45,133.45,74.75,218.243471858
31.481200,-81.472800,Georgia,Southeast US,282.36,282.36,0,317.713547325
31.319400,-82.551000,Georgia,Southeast US,300.62,0,0,316.750415592
31.375100,-82.726800,Georgia,Southeast US,316.09,0,0,316.967232744
31.214100,-81.193400,Georgia,Southeast US,0.44,0.44,0.44,1.43506309961
31.332100,-81.541600,Georgia,Southeast US,188.06,188.06,0.96,316.842766537
31.124600,-81.436100,Georgia,Southeast US,32.4,32.4,32.4,211.837873844
31.539900,-81.647900,Georgia,Southeast US,171.17,171.17,0,318.119393204
31.598100,-81.823500,Georgia,Southeast US,70.76,0,0,318.587360992
31.390500,-81.716300,Georgia,Southeast US,316.34,316.34,0,317.169430225
31.506000,-82.066900,Georgia,Southeast US,317.83,0,0,317.993017712
31.183100,-81.609900,Georgia,Southeast US,218.31,218.31,6.47,315.920577149
31.241300,-81.784200,Georgia,Southeast US,316.4,316.4,0,316.300168972
31.298900,-81.958900,Georgia,Southeast US,302.53,0,0,316.528247564
31.356200,-82.133900,Georgia,Southeast US,290.29,0,0,317.035371318
31.149600,-82.025900,Georgia,Southeast US,273.53,0,0,315.690887845
31.563100,-82.242900,Georgia,Southeast US,318.11,0,0,318.181136672
31.619700,-82.419200,Georgia,Southeast US,258.91,0,0,318.631601086
31.676000,-82.596000,Georgia,Southeast US,251.15,0,0,318.996513661
31.413100,-82.309400,Georgia,Southeast US,303.5,0,0,317.404939541
31.525400,-82.661600,Georgia,Southeast US,308.62,0,0,318.037185112
31.206600,-82.200600,Georgia,Southeast US,230.03,0,0,316.074462078
31.263200,-82.375600,Georgia,Southeast US,85.62,0,0,316.418475861
31.581000,-82.838300,Georgia,Southeast US,198.6,0,0,318.413743193
31.636100,-83.015400,Georgia,Southeast US,313.43,0,0,318.761445771
31.690800,-83.192900,Georgia,Southeast US,185.15,0,0,319.088159735
31.430400,-82.903000,Georgia,Southeast US,224.46,0,0,317.485374540
31.539700,-83.256700,Georgia,Southeast US,240.74,0,0,318.157453467
31.279900,-82.967400,Georgia,Southeast US,316.38,0,0,316.616610644
31.334500,-83.143600,Georgia,Southeast US,239.73,0,0,316.778253749
31.388700,-83.320100,Georgia,Southeast US,314.24,0,0,317.189357100
31.745000,-83.370800,Georgia,Southeast US,277.78,0,0,319.422066876
31.798800,-83.549100,Georgia,Southeast US,315.88,0,0,319.824603362
31.593700,-83.434100,Georgia,Southeast US,318.38,0.24,0,318.369210728
31.700300,-83.790100,Georgia,Southeast US,265.83,0.07,0,319.221849578
31.442500,-83.497000,Georgia,Southeast US,111.74,0,0,317.639715422
31.495800,-83.674400,Georgia,Southeast US,254.68,0,0,317.863502767
31.548600,-83.852100,Georgia,Southeast US,198.34,13.3,0,318.061675001
31.344500,-83.736400,Georgia,Southeast US,300.78,0,0,316.854222892
31.397100,-83.913600,Georgia,Southeast US,285.03,10.69,0,317.122069198
31.753000,-83.968700,Georgia,Southeast US,319.26,0,0,319.502830216
31.805200,-84.147600,Georgia,Southeast US,268.45,0,0,319.744697273
31.856900,-84.327000,Georgia,Southeast US,270.14,0,0,320.146271179
31.601000,-84.030100,Georgia,Southeast US,184.69,0,0,318.459070058
31.704500,-84.387500,Georgia,Southeast US,239.98,0,0,319.143433532
31.449300,-84.091200,Georgia,Southeast US,160.04,0,0,317.518499007
31.501000,-84.269200,Georgia,Southeast US,3.24,0,0,317.894778090
31.552300,-84.447600,Georgia,Southeast US,317.94,0,0,318.198840800
31.908200,-84.506700,Georgia,Southeast US,317.37,0,0,320.480848770
31.755600,-84.566700,Georgia,Southeast US,295.72,0,0,319.450138955
31.603100,-84.626300,Georgia,Southeast US,318.52,0,0,318.535964343
32.019000,-81.016800,Georgia,Southeast US,28.38,28.38,26.58,311.141924640
32.418800,-84.506100,Georgia,Southeast US,311.38,287.23,0.95,323.652378646
32.265400,-84.566700,Georgia,Southeast US,285.69,282.54,0.27,322.700950508
32.061100,-84.446300,Georgia,Southeast US,272.82,0.61,0,321.449461338
32.112100,-84.626900,Georgia,Southeast US,257.32,209.77,0.07,321.820157765
32.262700,-83.962400,Georgia,Southeast US,189.35,20.98,0,322.623914781
32.315200,-84.143200,Georgia,Southeast US,220.42,0.03,0,323.012611655
32.367200,-84.324500,Georgia,Southeast US,283.74,8.35,0,323.260679988
32.057300,-83.844600,Georgia,Southeast US,200.19,2.03,0,321.358728664
32.110000,-84.024500,Georgia,Southeast US,281.45,2.2,0,321.750229227
32.214100,-84.385600,Georgia,Southeast US,273.22,239.26,0,322.256957358
31.905100,-83.906800,Georgia,Southeast US,266.66,0,0,320.322590984
31.957500,-84.086300,Georgia,Southeast US,222.21,0,0,320.685761114
32.009500,-84.266100,Georgia,Southeast US,206.1,0,0,321.103166450
32.254600,-83.358200,Georgia,Southeast US,287.13,211.97,0,322.620119192
32.308700,-83.538300,Georgia,Southeast US,245.16,58.44,0,322.922143442
32.048200,-83.242900,Georgia,Southeast US,315.3,0,0,321.278706613
32.156400,-83.601900,Georgia,Southeast US,321.83,321.83,0,321.983614991
32.209800,-83.781900,Georgia,Southeast US,236.8,236.73,0,322.391084133
31.896600,-83.307100,Georgia,Southeast US,311.3,0,0,320.326859295
31.950600,-83.485800,Georgia,Southeast US,320.48,0,0,320.663311427
32.004200,-83.665000,Georgia,Southeast US,274.49,245.21,0,321.086659206
31.852200,-83.727800,Georgia,Southeast US,283.75,0.14,0,320.093690191
32.089700,-82.820100,Georgia,Southeast US,168.66,0,0,321.659398000
32.145100,-82.999100,Georgia,Southeast US,300.8,0,0,321.972026925
32.200100,-83.178400,Georgia,Southeast US,187.32,0.85,0,322.292618711
31.882700,-82.707600,Georgia,Southeast US,243.93,0,0,320.269778536
31.993500,-83.064100,Georgia,Southeast US,268.58,0,0,320.926235778
31.731800,-82.773100,Georgia,Southeast US,277.65,0,0,319.269472009
31.787100,-82.950700,Georgia,Southeast US,298.61,0,0,319.726021010
31.842100,-83.128700,Georgia,Southeast US,311.58,0,0,320.082584469
32.071500,-82.218500,Georgia,Southeast US,224.68,0,0,321.452208470
32.128500,-82.396600,Georgia,Southeast US,207.67,0,0,321.703123255
32.185000,-82.575200,Georgia,Southeast US,312.79,0,0,322.139044173
31.863600,-82.108500,Georgia,Southeast US,253.19,0,0,320.136315848
31.977500,-82.463500,Georgia,Southeast US,304.88,0,0,320.947667343
32.033800,-82.641600,Georgia,Southeast US,320.16,0,0,321.181558860
31.713200,-82.175900,Georgia,Southeast US,319.1,0,0,319.238686956
31.770200,-82.352700,Georgia,Southeast US,158.54,0,0,319.528224811
31.826600,-82.529900,Georgia,Southeast US,249.18,0,0,319.931276302
32.047900,-81.617300,Georgia,Southeast US,297.83,257.26,0,321.299895909
32.106500,-81.794700,Georgia,Southeast US,306.92,0,0,321.730466635
31.839100,-81.510000,Georgia,Southeast US,190.81,190.81,0,320.045742059
31.956100,-81.863400,Georgia,Southeast US,214.51,0,0,320.757527457
32.014000,-82.040700,Georgia,Southeast US,253.45,0,0,321.050970294
31.689400,-81.579200,Georgia,Southeast US,264.25,264.25,0,319.029949417
31.747900,-81.755200,Georgia,Southeast US,277.43,0,0,319.401472169
31.805900,-81.931700,Georgia,Southeast US,313,0,0,319.736591567
31.655900,-81.999500,Georgia,Southeast US,249.3,0,0,318.769955382
31.809300,-80.912100,Georgia,Southeast US,1.81,1.81,1.81,8.09909049731
31.869600,-81.087800,Georgia,Southeast US,101.25,101.25,101.25,245.142242383
31.929400,-81.263900,Georgia,Southeast US,50.74,50.74,11.86,320.533198951
31.988900,-81.440400,Georgia,Southeast US,286.21,286.21,0,320.939089132
32.373400,-82.082500,Georgia,Southeast US,145.35,1.69,0,323.420036153
32.488000,-82.441200,Georgia,Southeast US,234.49,0,0,324.093782594
32.222300,-82.150700,Georgia,Southeast US,270.89,5.18,0,322.445148660
32.279600,-82.329400,Georgia,Southeast US,205.63,0,0,322.697711970
31.779900,-81.333900,Georgia,Southeast US,182.51,182.51,50.66,313.184851116
31.571200,-81.228400,Georgia,Southeast US,63.52,63.52,50.12,226.516113359
31.630500,-81.403600,Georgia,Southeast US,294.62,294.62,22.8,318.737841962
32.379000,-81.051000,South Carolina,Southeast US,274.54,274.54,239.43,323.335256705
32.439200,-81.228900,Georgia,Southeast US,289.28,289.28,0,323.721687283
32.336400,-82.508400,Georgia,Southeast US,262.13,0,0,323.143145359
32.392900,-82.687900,Georgia,Southeast US,280.14,0,0,323.597595688
32.504300,-83.048200,Georgia,Southeast US,267.01,220.64,0,324.126750147
32.241200,-82.754200,Georgia,Southeast US,281.4,0,0,322.647690836
32.296900,-82.933700,Georgia,Southeast US,322.72,0,0,322.921041850
32.352100,-83.113500,Georgia,Southeast US,323.03,263.4,0,323.236509989
32.406900,-83.293800,Georgia,Southeast US,162.84,161.89,0,323.587749364
32.461200,-83.474400,Georgia,Southeast US,321.93,53.85,0,323.890201003
32.515100,-83.655500,Georgia,Southeast US,30.8,0.84,0,324.289148397
32.362400,-83.718900,Georgia,Southeast US,242.89,241.84,0,323.283433454
32.168600,-80.945400,South Carolina,Southeast US,254.62,254.62,254.62,314.528897329
32.289000,-81.299800,Georgia,Southeast US,166.06,166.06,0,322.751523750
32.079100,-81.193300,Georgia,Southeast US,8.3,8.3,0,321.598309019
32.138900,-81.370300,Georgia,Southeast US,268.05,268.05,0,321.947876237
32.499000,-81.407300,Georgia,Southeast US,298.31,297.7,0,324.119679784
32.348500,-81.477700,Georgia,Southeast US,321.66,321.66,0,323.164663106
32.466300,-81.834800,Georgia,Southeast US,144.8,144.8,0,323.975925670
32.198100,-81.547700,Georgia,Southeast US,296.19,1.15,0,322.273120627
32.257000,-81.725600,Georgia,Southeast US,322.43,2.27,0,322.673270917
32.315400,-81.903900,Georgia,Southeast US,310.72,298.68,0,322.949231095
32.164600,-81.972500,Georgia,Southeast US,209.85,198.06,0,321.997401347
32.415500,-83.899900,Georgia,Southeast US,244.07,244.07,0,323.674406454
32.468300,-84.081200,Georgia,Southeast US,291.25,13.64,0,323.911843016
31.792400,-85.943400,Alabama,Southeast US,132.3,0.75,0,319.731120164
31.448300,-87.242000,Alabama,Southeast US,266.96,18.74,0,317.535259388
31.315600,-86.700800,Alabama,Southeast US,302.88,0,0,316.778769048
31.285100,-85.929100,Alabama,Southeast US,197.8,0,0,316.627472269
31.294500,-85.336900,Alabama,Southeast US,131.03,7.83,0,316.602919996
31.146800,-84.802900,Georgia,Southeast US,215,0,0,315.618835109
31.653500,-84.805400,Georgia,Southeast US,265.93,0,0,318.871008014
31.802000,-85.344900,Alabama,Southeast US,304.34,232.82,0,319.824126588
31.931800,-86.487800,Alabama,Southeast US,318.03,296.23,0,320.660923556
31.912100,-87.087400,Alabama,Southeast US,319.94,0,0,320.504999274
32.442200,-86.508100,Alabama,Southeast US,161.49,12.19,0,323.725193233
32.302200,-85.957900,Alabama,Southeast US,322.44,56.59,0,322.941857745
32.311900,-85.353200,Alabama,Southeast US,322.81,4.16,0,323.045867663
32.162800,-84.808000,Georgia,Southeast US,313.82,36.59,0,322.070666554
32.422100,-87.114100,Alabama,Southeast US,185.61,39.49,0,323.632498234
31.140100,-87.343400,Alabama,Southeast US,315.54,6.34,0,315.650169888
31.558700,-87.009600,Alabama,Southeast US,302.93,0.24,0,318.318183032
31.602700,-87.190800,Alabama,Southeast US,310.79,187.89,0,318.460207017
31.646200,-87.372300,Alabama,Southeast US,293.61,9.44,0,318.794062519
31.404500,-87.061300,Alabama,Southeast US,234.02,0.17,0,317.285875070
31.206500,-86.932800,Alabama,Southeast US,310.43,5.72,0,316.026801708
31.250500,-87.112700,Alabama,Southeast US,308.94,0,0,316.330273471
31.294100,-87.292900,Alabama,Southeast US,316.4,3.9,0,316.583484967
31.577700,-86.414200,Alabama,Southeast US,318.24,0,0,318.353328541
31.424000,-86.467800,Alabama,Southeast US,284.1,0,0,317.418370818
31.469400,-86.648100,Alabama,Southeast US,312.46,3.21,0,317.618985113
31.514300,-86.828600,Alabama,Southeast US,265.78,0,0,317.998657478
31.224800,-86.341700,Alabama,Southeast US,243.47,0,0,316.192587051
31.270400,-86.521100,Alabama,Southeast US,208.6,0,0,316.493763496
31.360300,-86.880900,Alabama,Southeast US,271.14,0,0,317.067064868
31.162000,-86.753300,Alabama,Southeast US,315.81,0,0,315.758324416
31.438200,-85.874000,Alabama,Southeast US,231.31,0.68,0,317.451005373
31.485200,-86.053700,Alabama,Southeast US,214.26,0,0,317.849594119
31.531700,-86.233800,Alabama,Southeast US,317.95,12.86,0,317.988541031
31.237900,-85.750200,Alabama,Southeast US,202.04,0.07,0,316.324344749
31.331800,-86.108400,Alabama,Southeast US,227.68,0,0,316.883041450
31.378200,-86.287900,Alabama,Southeast US,275.46,0,0,317.069099466
31.132100,-85.983900,Alabama,Southeast US,217.84,0,0,315.626689227
31.178700,-86.162700,Alabama,Southeast US,265.53,0,0,315.889084462
31.447100,-85.279800,Alabama,Southeast US,313.76,43.42,0,317.499827554
31.495700,-85.459000,Alabama,Southeast US,308.04,1.54,0,317.833785035
31.245700,-85.158500,Alabama,Southeast US,218.64,0,0,316.322122152
31.342900,-85.515600,Alabama,Southeast US,163.57,68.83,0,316.874318342
31.390800,-85.694600,Alabama,Southeast US,53.12,0,0,317.084448467
31.142100,-85.393500,Alabama,Southeast US,140.45,0,0,315.580244278
31.190200,-85.571700,Alabama,Southeast US,239.55,27.52,0,315.935970540
31.298700,-84.744400,Georgia,Southeast US,314.6,0,0,316.487337012
31.348600,-84.922500,Georgia,Southeast US,205.59,0,0,316.893521740
31.398100,-85.101000,Alabama,Southeast US,263,1.06,0,317.253428696
31.196500,-84.980500,Georgia,Southeast US,234.2,0,0,315.904553820
31.806200,-84.746300,Georgia,Southeast US,242.64,0,0,319.843823571
31.856400,-84.926300,Georgia,Southeast US,312.08,0,0,320.071083741
31.703500,-84.984900,Georgia,Southeast US,287.74,0,0,319.139956751
31.450800,-84.685600,Georgia,Southeast US,317.4,0,0,317.609072947
31.501000,-84.864200,Georgia,Southeast US,309.73,0,0,317.851394840
31.550700,-85.043100,Alabama,Southeast US,264.72,0,0,318.230341108
31.906100,-85.106600,Georgia,Southeast US,78.43,2.51,0,320.343030412
31.955300,-85.287300,Alabama,Southeast US,304.88,4.65,0,320.664805822
32.004100,-85.468400,Alabama,Southeast US,320.81,45.54,0,321.118878226
31.752900,-85.164700,Alabama,Southeast US,242.34,1.5,0,319.497867420
31.850500,-85.525500,Alabama,Southeast US,244.58,202.47,0,320.021103410
31.599900,-85.222500,Alabama,Southeast US,263.32,199.59,0,318.553145933
31.648700,-85.402200,Alabama,Southeast US,318.7,5.89,0,318.847480989
31.697100,-85.582200,Alabama,Southeast US,317.76,0.82,0,319.104317855
31.543800,-85.638600,Alabama,Southeast US,263.68,1.23,0,318.188870365
31.898600,-85.706400,Alabama,Southeast US,320.22,2.75,0,320.381158778
31.946300,-85.887700,Alabama,Southeast US,318.26,7.37,0,320.644111863
31.993400,-86.069300,Alabama,Southeast US,320.57,291.66,0,320.959799258
31.745000,-85.762600,Alabama,Southeast US,253.75,0,0,319.418625733
31.839300,-86.124500,Alabama,Southeast US,293.85,1.16,0,319.929496789
31.591500,-85.818500,Alabama,Southeast US,314.54,0.51,0,318.471246672
31.638700,-85.998700,Alabama,Southeast US,318.47,0,0,318.692817480
31.685400,-86.179300,Alabama,Southeast US,285.24,0,0,319.055891703
32.040100,-86.251300,Alabama,Southeast US,321.15,319.05,0,321.247129029
32.086400,-86.433600,Alabama,Southeast US,321.36,321.36,0,321.603355767
31.885800,-86.305900,Alabama,Southeast US,320.14,18.01,0,320.296314899
31.977400,-86.669900,Alabama,Southeast US,320.63,49.96,0,320.880964746
31.731700,-86.360300,Alabama,Southeast US,297.09,0,0,319.360339274
31.777500,-86.541500,Alabama,Southeast US,267.81,0.88,0,319.605467131
31.822800,-86.723200,Alabama,Southeast US,264.73,3.71,0,319.909742541
31.623300,-86.595000,Alabama,Southeast US,317.94,0.03,0,318.706256891
31.668500,-86.776100,Alabama,Southeast US,253.29,0,0,318.859460426
32.022500,-86.852400,Alabama,Southeast US,321.12,25.21,0,321.114107471
32.067100,-87.035200,Alabama,Southeast US,321.16,28.82,0,321.402024353
32.111200,-87.218400,Alabama,Southeast US,314.67,0.44,0,321.771397045
31.867700,-86.905100,Alabama,Southeast US,320.02,24.33,0,320.213420003
31.956000,-87.270000,Alabama,Southeast US,318.91,10.76,0,320.759534601
31.713100,-86.957500,Alabama,Southeast US,316.99,6.74,0,319.265315979
31.757300,-87.139300,Alabama,Southeast US,318.95,7.72,0,319.484757699
31.801000,-87.321300,Alabama,Southeast US,319.82,4.46,0,319.792265526
32.154800,-87.401900,Alabama,Southeast US,314.99,0,0,322.021160277
32.377600,-86.929900,Alabama,Southeast US,185.3,1.66,0,323.420560334
32.466200,-87.298700,Alabama,Southeast US,323.5,207.46,0,324.006746378
32.222200,-86.982700,Alabama,Southeast US,322.31,56.67,0,322.337782354
32.266600,-87.166400,Alabama,Southeast US,322.35,4.7,0,322.629638119
32.310400,-87.350400,Alabama,Southeast US,323.01,118.74,0,323.002152746
32.396000,-86.324400,Alabama,Southeast US,4.03,0,0,323.488667449
32.487900,-86.692200,Alabama,Southeast US,323.83,234.72,0,323.970342961
32.241100,-86.379200,Alabama,Southeast US,206.84,206.84,0,322.531155243
32.287100,-86.562400,Alabama,Southeast US,322.29,105.31,0,322.810708695
32.332600,-86.745900,Alabama,Southeast US,322.96,9.06,0,323.163680151
32.132100,-86.616300,Alabama,Southeast US,321.75,126.87,0,321.928741503
32.177400,-86.799400,Alabama,Southeast US,321.95,60.96,0,322.152897240
32.409000,-85.718500,Alabama,Southeast US,137.8,0,0,323.550096904
32.456800,-85.901700,Alabama,Southeast US,192.19,0,0,323.908368852
32.504200,-86.085300,Alabama,Southeast US,287.26,6.65,0,324.274357965
32.254600,-85.775200,Alabama,Southeast US,311.8,51.1,0,322.624236600
32.349300,-86.141000,Alabama,Southeast US,110.53,37.99,0,323.287239001
32.052500,-85.649900,Alabama,Southeast US,276.88,36.73,0,321.359771040
32.100300,-85.831600,Alabama,Southeast US,295.86,295.86,0,321.593404189
32.147700,-86.013800,Alabama,Southeast US,321.83,321.83,0,322.015757401
32.194600,-86.196300,Alabama,Southeast US,291.05,291.05,0,322.269285117
32.416600,-85.112400,Alabama,Southeast US,166.67,0,0,323.595148633
32.466100,-85.295000,Alabama,Southeast US,323.6,19.24,0,323.951685111
32.515100,-85.478000,Alabama,Southeast US,198.82,5.2,0,324.195072829
32.262700,-85.171000,Alabama,Southeast US,322.61,0,0,322.710987037
32.360700,-85.535600,Alabama,Southeast US,323.04,16.36,0,323.269232616
32.059400,-85.048200,Georgia,Southeast US,143.42,2.78,0,321.440344021
32.108900,-85.229400,Alabama,Southeast US,301.76,0.98,0,321.773181423
32.157900,-85.411000,Alabama,Southeast US,321.89,21.98,0,321.992303709
32.206500,-85.592900,Alabama,Southeast US,279.5,278.48,0,322.268800801
32.316200,-84.748200,Georgia,Southeast US,291.13,252.65,3.01,323.052437545
32.366700,-84.930100,Georgia,Southeast US,56.48,0,0,323.328342725
32.213000,-84.989300,Alabama,Southeast US,313.31,0,0,322.374055559
31.959100,-84.686800,Georgia,Southeast US,319.61,5.3,0,320.776389074
32.009500,-84.867300,Georgia,Southeast US,210.08,14.83,0,321.115844205
32.469900,-84.688100,Georgia,Southeast US,299.83,10.1,0,324.005173301
32.131400,-91.332500,Louisiana,Southeast US,203.01,203.01,203.01,321.935034486
31.108700,-90.241700,Mississippi,Southeast US,299.12,291.93,0,315.386374850
31.212400,-90.789000,Mississippi,Southeast US,315.91,17.18,0,316.013629555
31.155000,-91.376300,Mississippi,Southeast US,315.66,315.66,67.66,315.775172130
